Level1,Level2,Level3,Level4,Level5,Address,GID_0,GID_0_NAME,GID_1,GID_1_NAME,GID_2,GID_2_NAME,GID_3,GID_3_NAME,GID_4,GID_4_NAME,NumberOfPollingStations,QuickReportsSubmitted,FormSubmitted,PSISubmitted,NumberOfQuestionsAnswered,NumberOfFlaggedAnswers,ObserversWithForms,ObserversWithQuickReports,ObserversWithPSI,ActiveObservers,VisitedPollingStations
28 - დუშეთი,22,,,,დუშეთი-22,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,23,,,,დუშეთი-23,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,24,,,,დუშეთი-24,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,25,,,,დუშეთი-25,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,26,,,,დუშეთი-26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,27,,,,დუშეთი-27,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,28,,,,დუშეთი-28,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,29,,,,დუშეთი-29,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,3,,,,დუშეთი-3,,,,,,,,,,,1,10,10,0,1210,30,1,1,0,1,1
28 - დუშეთი,30,,,,დუშეთი-30,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,31,,,,დუშეთი-31,,,,,,,,,,,1,0,11,0,126,1,1,0,0,1,1
28 - დუშეთი,32,,,,დუშეთი-32,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,33,,,,დუშეთი-33,,,,,,,,,,,1,1,11,1,129,2,1,1,1,1,1
28 - დუშეთი,34,,,,დუშეთი-34,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,35,,,,დუშეთი-35,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,36,,,,დუშეთი-36,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,37,,,,დუშეთი-37,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,38,,,,დუშეთი-38,,,,,,,,,,,1,0,1,1,17,0,1,0,1,1,1
28 - დუშეთი,39,,,,დუშეთი-39,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,4,,,,დუშეთი-4,,,,,,,,,,,1,5,9,0,515,10,2,2,0,2,1
28 - დუშეთი,40,,,,დუშეთი-40,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,41,,,,დუშეთი-41,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,42,,,,დუშეთი-42,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,43,,,,დუშეთი-43,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,44,,,,დუშეთი-44,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,45,,,,დუშეთი-45,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,46,,,,დუშეთი-46,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,47,,,,დუშეთი-47,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,48,,,,დუშეთი-48,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,49,,,,დუშეთი-49,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,5,,,,დუშეთი-5,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,6,,,,დუშეთი-6,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,7,,,,დუშეთი-7,,,,,,,,,,,1,3,10,1,390,6,2,1,1,2,1
28 - დუშეთი,8,,,,დუშეთი-8,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
28 - დუშეთი,9,,,,დუშეთი-9,,,,,,,,,,,1,0,1,0,20,0,1,0,0,1,1
29 - ყაზბეგი,1,,,,ყაზბეგი-1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
29 - ყაზბეგი,10,,,,ყაზბეგი-10,,,,,,,,,,,1,6,11,1,540,18,1,1,1,1,1
29 - ყაზბეგი,2,,,,ყაზბეგი-2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
29 - ყაზბეგი,3,,,,ყაზბეგი-3,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
29 - ყაზბეგი,4,,,,ყაზბეგი-4,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
29 - ყაზბეგი,5,,,,ყაზბეგი-5,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
29 - ყაზბეგი,6,,,,ყაზბეგი-6,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
29 - ყაზბეგი,7,,,,ყაზბეგი-7,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
29 - ყაზბეგი,8,,,,ყაზბეგი-8,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
29 - ყაზბეგი,9,,,,ყაზბეგი-9,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
2 - ვაკე,1,,,,ვაკე-1,,,,,,,,,,,1,1,14,1,129,3,2,1,1,2,1
2 - ვაკე,10,,,,ვაკე-10,,,,,,,,,,,1,5,11,1,640,20,1,1,1,1,1
2 - ვაკე,11,,,,ვაკე-11,,,,,,,,,,,1,0,16,1,192,3,2,0,1,2,1
2 - ვაკე,12,,,,ვაკე-12,,,,,,,,,,,1,1,11,1,126,0,1,1,1,1,1
2 - ვაკე,13,,,,ვაკე-13,,,,,,,,,,,1,1,11,1,126,1,1,1,1,1,1
2 - ვაკე,14,,,,ვაკე-14,,,,,,,,,,,1,0,5,0,20,0,1,0,0,1,1
2 - ვაკე,15,,,,ვაკე-15,,,,,,,,,,,1,15,14,1,1905,45,2,1,1,2,1
2 - ვაკე,16,,,,ვაკე-16,,,,,,,,,,,1,1,14,0,130,1,2,1,0,2,1
2 - ვაკე,17,,,,ვაკე-17,,,,,,,,,,,1,2,12,2,540,4,2,1,2,2,1
2 - ვაკე,18,,,,ვაკე-18,,,,,,,,,,,1,4,11,0,504,8,1,1,0,1,1
2 - ვაკე,19,,,,ვაკე-19,,,,,,,,,,,1,4,15,1,592,16,3,1,1,3,1
2 - ვაკე,2,,,,ვაკე-2,,,,,,,,,,,1,2,15,2,556,12,3,1,2,4,1
2 - ვაკე,20,,,,ვაკე-20,,,,,,,,,,,1,0,11,0,127,1,1,0,0,1,1
2 - ვაკე,21,,,,ვაკე-21,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
2 - ვაკე,22,,,,ვაკე-22,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
2 - ვაკე,23,,,,ვაკე-23,,,,,,,,,,,1,4,15,2,984,48,2,2,2,2,1
2 - ვაკე,24,,,,ვაკე-24,,,,,,,,,,,1,1,11,0,127,1,1,1,0,1,1
2 - ვაკე,25,,,,ვაკე-25,,,,,,,,,,,1,4,18,2,1248,8,2,1,2,2,1
2 - ვაკე,26,,,,ვაკე-26,,,,,,,,,,,1,1,11,1,106,3,2,1,1,2,1
2 - ვაკე,27,,,,ვაკე-27,,,,,,,,,,,1,2,11,1,252,0,1,1,1,1,1
2 - ვაკე,28,,,,ვაკე-28,,,,,,,,,,,1,1,15,2,290,2,3,1,2,3,1
2 - ვაკე,29,,,,ვაკე-29,,,,,,,,,,,1,5,12,0,650,5,2,1,0,2,1
2 - ვაკე,3,,,,ვაკე-3,,,,,,,,,,,1,4,11,1,508,4,1,1,1,1,1
2 - ვაკე,30,,,,ვაკე-30,,,,,,,,,,,1,2,17,2,648,8,5,1,2,5,1
2 - ვაკე,31,,,,ვაკე-31,,,,,,,,,,,1,0,12,0,127,0,2,0,0,2,1
2 - ვაკე,32,,,,ვაკე-32,,,,,,,,,,,1,12,13,1,1608,36,3,1,1,3,1
2 - ვაკე,33,,,,ვაკე-33,,,,,,,,,,,1,3,17,0,510,6,2,1,0,2,1
2 - ვაკე,34,,,,ვაკე-34,,,,,,,,,,,1,7,11,1,889,7,1,1,1,1,1
2 - ვაკე,35,,,,ვაკე-35,,,,,,,,,,,1,4,9,1,360,8,2,1,1,2,1
2 - ვაკე,36,,,,ვაკე-36,,,,,,,,,,,1,1,8,1,98,1,1,1,1,2,1
2 - ვაკე,37,,,,ვაკე-37,,,,,,,,,,,1,15,13,2,3840,150,2,1,2,3,1
2 - ვაკე,38,,,,ვაკე-38,,,,,,,,,,,1,3,18,2,978,60,3,2,2,3,1
2 - ვაკე,39,,,,ვაკე-39,,,,,,,,,,,1,0,3,0,18,0,1,0,0,1,1
2 - ვაკე,4,,,,ვაკე-4,,,,,,,,,,,1,0,22,0,220,0,3,0,0,3,1
2 - ვაკე,40,,,,ვაკე-40,,,,,,,,,,,1,9,11,0,1134,27,1,1,0,1,1
2 - ვაკე,41,,,,ვაკე-41,,,,,,,,,,,1,8,8,1,808,8,1,1,1,1,1
2 - ვაკე,42,,,,ვაკე-42,,,,,,,,,,,1,4,15,0,600,24,2,1,0,2,1
2 - ვაკე,43,,,,ვაკე-43,,,,,,,,,,,1,2,11,1,256,4,1,1,1,1,1
2 - ვაკე,44,,,,ვაკე-44,,,,,,,,,,,1,0,14,1,129,1,2,0,1,2,1
2 - ვაკე,45,,,,ვაკე-45,,,,,,,,,,,1,0,13,0,141,3,3,0,0,3,1
2 - ვაკე,46,,,,ვაკე-46,,,,,,,,,,,1,1,11,1,105,1,1,1,1,1,1
2 - ვაკე,47,,,,ვაკე-47,,,,,,,,,,,1,3,11,1,378,9,1,1,1,2,1
2 - ვაკე,48,,,,ვაკე-48,,,,,,,,,,,1,9,17,0,1458,45,2,1,0,2,1
2 - ვაკე,49,,,,ვაკე-49,,,,,,,,,,,1,0,14,2,222,4,2,0,2,3,1
2 - ვაკე,5,,,,ვაკე-5,,,,,,,,,,,1,10,17,0,1620,10,2,1,0,2,1
2 - ვაკე,50,,,,ვაკე-50,,,,,,,,,,,1,1,10,2,120,2,2,1,2,3,1
2 - ვაკე,51,,,,ვაკე-51,,,,,,,,,,,1,4,16,1,648,4,2,1,1,2,1
2 - ვაკე,52,,,,ვაკე-52,,,,,,,,,,,1,3,20,1,693,12,2,2,1,2,1
2 - ვაკე,53,,,,ვაკე-53,,,,,,,,,,,1,4,13,2,608,24,3,2,2,3,1
2 - ვაკე,54,,,,ვაკე-54,,,,,,,,,,,1,2,15,2,476,12,3,2,2,3,1
2 - ვაკე,55,,,,ვაკე-55,,,,,,,,,,,1,4,12,0,508,8,2,1,0,2,1
2 - ვაკე,56,,,,ვაკე-56,,,,,,,,,,,1,1,15,0,160,2,2,1,0,2,1
2 - ვაკე,57,,,,ვაკე-57,,,,,,,,,,,1,4,15,3,1800,12,3,1,3,4,1
2 - ვაკე,58,,,,ვაკე-58,,,,,,,,,,,1,0,3,0,14,1,2,0,0,2,1
2 - ვაკე,59,,,,ვაკე-59,,,,,,,,,,,1,2,15,0,254,4,4,2,0,4,1
2 - ვაკე,6,,,,ვაკე-6,,,,,,,,,,,1,5,21,0,895,0,4,1,0,4,1
2 - ვაკე,60,,,,ვაკე-60,,,,,,,,,,,1,3,14,1,354,0,3,1,1,3,1
2 - ვაკე,61,,,,ვაკე-61,,,,,,,,,,,1,4,22,0,756,12,3,1,0,3,1
2 - ვაკე,62,,,,ვაკე-62,,,,,,,,,,,1,4,13,1,572,4,3,1,1,3,1
2 - ვაკე,63,,,,ვაკე-63,,,,,,,,,,,1,3,17,2,786,0,3,1,2,3,1
2 - ვაკე,64,,,,ვაკე-64,,,,,,,,,,,1,12,11,1,1548,72,1,1,1,1,1
2 - ვაკე,65,,,,ვაკე-65,,,,,,,,,,,1,0,1,0,7,0,1,0,0,1,1
2 - ვაკე,66,,,,ვაკე-66,,,,,,,,,,,1,0,16,0,168,5,2,0,0,2,1
2 - ვაკე,67,,,,ვაკე-67,,,,,,,,,,,1,2,12,0,232,0,4,1,0,4,1
2 - ვაკე,68,,,,ვაკე-68,,,,,,,,,,,1,2,12,1,254,2,2,2,1,2,1
2 - ვაკე,69,,,,ვაკე-69,,,,,,,,,,,1,2,13,1,254,4,2,1,1,2,1
2 - ვაკე,7,,,,ვაკე-7,,,,,,,,,,,1,3,13,0,429,15,2,1,0,2,1
2 - ვაკე,70,,,,ვაკე-70,,,,,,,,,,,1,1,18,1,169,6,2,1,1,2,1
2 - ვაკე,8,,,,ვაკე-8,,,,,,,,,,,1,1,12,1,137,0,2,1,1,2,1
2 - ვაკე,9,,,,ვაკე-9,,,,,,,,,,,1,15,15,2,3960,150,3,1,2,3,1
30 - კასპი,1,,,,კასპი-1,,,,,,,,,,,1,7,11,1,770,0,1,1,1,1,1
30 - კასპი,10,,,,კასპი-10,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
30 - კასპი,11,,,,კასპი-11,,,,,,,,,,,1,0,8,1,71,0,1,0,1,1,1
30 - კასპი,12,,,,კასპი-12,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
30 - კასპი,13,,,,კასპი-13,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
30 - კასპი,14,,,,კასპი-14,,,,,,,,,,,1,3,10,0,342,24,1,1,0,1,1
30 - კასპი,15,,,,კასპი-15,,,,,,,,,,,1,0,4,0,62,1,1,0,0,1,1
30 - კასპი,16,,,,კასპი-16,,,,,,,,,,,1,11,11,0,1386,121,1,1,0,1,1
30 - კასპი,17,,,,კასპი-17,,,,,,,,,,,1,2,10,0,150,4,1,1,0,1,1
30 - კასპი,18,,,,კასპი-18,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
30 - კასპი,19,,,,კასპი-19,,,,,,,,,,,1,1,11,1,125,1,1,1,1,1,1
30 - კასპი,2,,,,კასპი-2,,,,,,,,,,,1,0,7,0,97,0,1,0,0,1,1
30 - კასპი,20,,,,კასპი-20,,,,,,,,,,,1,3,10,0,348,15,1,1,0,1,1
30 - კასპი,21,,,,კასპი-21,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
30 - კასპი,22,,,,კასპი-22,,,,,,,,,,,1,5,11,0,410,15,1,1,0,1,1
30 - კასპი,23,,,,კასპი-23,,,,,,,,,,,1,0,4,1,55,0,1,0,1,1,1
30 - კასპი,24,,,,კასპი-24,,,,,,,,,,,1,6,5,2,564,48,2,2,2,2,1
30 - კასპი,25,,,,კასპი-25,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
30 - კასპი,26,,,,კასპი-26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
30 - კასპი,27,,,,კასპი-27,,,,,,,,,,,1,0,11,1,127,2,1,0,1,1,1
30 - კასპი,28,,,,კასპი-28,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
30 - კასპი,29,,,,კასპი-29,,,,,,,,,,,1,1,11,1,79,3,1,1,1,1,1
30 - კასპი,3,,,,კასპი-3,,,,,,,,,,,1,8,10,1,872,48,1,1,1,1,1
30 - კასპი,30,,,,კასპი-30,,,,,,,,,,,1,2,6,0,116,4,1,1,0,1,1
30 - კასპი,31,,,,კასპი-31,,,,,,,,,,,1,0,7,0,77,3,1,0,0,1,1
30 - კასპი,32,,,,კასპი-32,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
30 - კასპი,4,,,,კასპი-4,,,,,,,,,,,1,0,8,0,101,1,1,0,0,1,1
30 - კასპი,5,,,,კასპი-5,,,,,,,,,,,1,1,10,0,113,2,1,1,0,1,1
30 - კასპი,6,,,,კასპი-6,,,,,,,,,,,1,0,11,1,91,5,1,0,1,1,1
30 - კასპი,7,,,,კასპი-7,,,,,,,,,,,1,4,19,0,572,16,2,1,0,2,1
30 - კასპი,8,,,,კასპი-8,,,,,,,,,,,1,3,11,1,342,0,1,1,1,1,1
30 - კასპი,9,,,,კასპი-9,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,1,,,,გორი-1,,,,,,,,,,,1,5,8,1,395,15,1,1,1,1,1
32 - გორი,10,,,,გორი-10,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,11,,,,გორი-11,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,12,,,,გორი-12,,,,,,,,,,,1,4,11,1,452,0,1,1,1,1,1
32 - გორი,13,,,,გორი-13,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,14,,,,გორი-14,,,,,,,,,,,1,4,11,0,452,24,1,1,0,1,1
32 - გორი,15,,,,გორი-15,,,,,,,,,,,1,2,8,0,182,4,1,1,0,1,1
32 - გორი,16,,,,გორი-16,,,,,,,,,,,1,0,10,1,107,5,1,0,1,1,1
32 - გორი,17,,,,გორი-17,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,18,,,,გორი-18,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,19,,,,გორი-19,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,2,,,,გორი-2,,,,,,,,,,,1,0,11,1,126,0,1,0,1,1,1
32 - გორი,20,,,,გორი-20,,,,,,,,,,,1,0,11,1,127,1,1,0,1,1,1
32 - გორი,21,,,,გორი-21,,,,,,,,,,,1,0,9,0,112,0,1,0,0,1,1
32 - გორი,22,,,,გორი-22,,,,,,,,,,,1,7,10,1,728,49,1,1,1,1,1
32 - გორი,23,,,,გორი-23,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,24,,,,გორი-24,,,,,,,,,,,1,8,11,1,1016,48,1,1,1,1,1
32 - გორი,25,,,,გორი-25,,,,,,,,,,,1,1,11,0,127,0,1,1,0,1,1
32 - გორი,26,,,,გორი-26,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,27,,,,გორი-27,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,28,,,,გორი-28,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,29,,,,გორი-29,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,3,,,,გორი-3,,,,,,,,,,,1,1,11,1,114,3,1,1,1,1,1
32 - გორი,30,,,,გორი-30,,,,,,,,,,,1,3,9,0,306,3,1,1,0,1,1
32 - გორი,31,,,,გორი-31,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,32,,,,გორი-32,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,33,,,,გორი-33,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,34,,,,გორი-34,,,,,,,,,,,1,0,11,0,127,0,1,0,0,1,1
32 - გორი,35,,,,გორი-35,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,36,,,,გორი-36,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,37,,,,გორი-37,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,38,,,,გორი-38,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,39,,,,გორი-39,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,4,,,,გორი-4,,,,,,,,,,,1,9,12,0,1269,63,2,1,0,2,1
32 - გორი,40,,,,გორი-40,,,,,,,,,,,1,11,8,0,1089,66,1,1,0,1,1
32 - გორი,41,,,,გორი-41,,,,,,,,,,,1,4,11,1,456,20,1,1,1,1,1
32 - გორი,42,,,,გორი-42,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,43,,,,გორი-43,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,44,,,,გორი-44,,,,,,,,,,,1,2,11,1,252,4,1,1,1,1,1
32 - გორი,45,,,,გორი-45,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,46,,,,გორი-46,,,,,,,,,,,1,0,11,0,126,1,1,0,0,1,1
32 - გორი,47,,,,გორი-47,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,48,,,,გორი-48,,,,,,,,,,,1,13,9,0,1352,65,1,1,0,1,1
32 - გორი,49,,,,გორი-49,,,,,,,,,,,1,1,9,1,102,1,1,1,1,1,1
32 - გორი,5,,,,გორი-5,,,,,,,,,,,1,3,10,0,303,9,1,1,0,1,1
32 - გორი,50,,,,გორი-50,,,,,,,,,,,1,7,6,1,364,126,1,1,1,1,1
32 - გორი,51,,,,გორი-51,,,,,,,,,,,1,0,9,0,72,1,1,0,0,1,1
32 - გორი,52,,,,გორი-52,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,53,,,,გორი-53,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,54,,,,გორი-54,,,,,,,,,,,1,2,11,0,252,4,1,1,0,1,1
32 - გორი,55,,,,გორი-55,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,56,,,,გორი-56,,,,,,,,,,,1,0,11,1,126,0,1,0,1,1,1
32 - გორი,57,,,,გორი-57,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,58,,,,გორი-58,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,59,,,,გორი-59,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,6,,,,გორი-6,,,,,,,,,,,1,7,15,0,966,28,2,1,0,2,1
32 - გორი,60,,,,გორი-60,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,61,,,,გორი-61,,,,,,,,,,,1,0,11,0,123,1,1,0,0,1,1
32 - გორი,62,,,,გორი-62,,,,,,,,,,,1,6,20,2,2376,72,2,1,2,2,1
32 - გორი,63,,,,გორი-63,,,,,,,,,,,1,2,9,1,144,4,1,1,1,1,1
32 - გორი,64,,,,გორი-64,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,65,,,,გორი-65,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,66,,,,გორი-66,,,,,,,,,,,1,2,10,1,166,10,1,1,1,1,1
32 - გორი,67,,,,გორი-67,,,,,,,,,,,1,1,10,0,106,3,1,1,0,1,1
32 - გორი,68,,,,გორი-68,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,69,,,,გორი-69,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,7,,,,გორი-7,,,,,,,,,,,1,4,11,0,448,4,1,1,0,1,1
32 - გორი,70,,,,გორი-70,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,71,,,,გორი-71,,,,,,,,,,,1,0,11,1,107,6,1,0,1,1,1
32 - გორი,72,,,,გორი-72,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,73,,,,გორი-73,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,74,,,,გორი-74,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,75,,,,გორი-75,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,76,,,,გორი-76,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,77,,,,გორი-77,,,,,,,,,,,1,6,9,0,624,42,1,1,0,1,1
32 - გორი,78,,,,გორი-78,,,,,,,,,,,1,4,11,1,508,8,1,1,1,1,1
32 - გორი,79,,,,გორი-79,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,8,,,,გორი-8,,,,,,,,,,,1,6,11,1,672,6,1,1,1,1,1
32 - გორი,80,,,,გორი-80,,,,,,,,,,,1,1,8,0,99,3,1,1,0,1,1
32 - გორი,81,,,,გორი-81,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,82,,,,გორი-82,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,83,,,,გორი-83,,,,,,,,,,,1,18,9,1,1836,36,1,1,1,1,1
32 - გორი,84,,,,გორი-84,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,85,,,,გორი-85,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,86,,,,გორი-86,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,87,,,,გორი-87,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,88,,,,გორი-88,,,,,,,,,,,1,0,1,1,20,1,1,0,1,1,1
32 - გორი,89,,,,გორი-89,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,9,,,,გორი-9,,,,,,,,,,,1,1,10,0,104,3,1,1,0,1,1
32 - გორი,90,,,,გორი-90,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,91,,,,გორი-91,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,92,,,,გორი-92,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,93,,,,გორი-93,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
32 - გორი,94,,,,გორი-94,,,,,,,,,,,1,0,11,0,90,4,1,0,0,1,1
32 - გორი,95,,,,გორი-95,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
33 - ქარელი,1,,,,ქარელი-1,,,,,,,,,,,1,4,9,0,416,0,1,1,0,1,1
33 - ქარელი,10,,,,ქარელი-10,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
33 - ქარელი,11,,,,ქარელი-11,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
33 - ქარელი,12,,,,ქარელი-12,,,,,,,,,,,1,6,9,1,624,54,1,1,1,1,1
33 - ქარელი,13,,,,ქარელი-13,,,,,,,,,,,1,2,10,1,188,14,5,1,1,5,1
33 - ქარელი,14,,,,ქარელი-14,,,,,,,,,,,1,1,9,2,240,8,2,1,2,2,1
33 - ქარელი,15,,,,ქარელი-15,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
33 - ქარელი,16,,,,ქარელი-16,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
33 - ქარელი,17,,,,ქარელი-17,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
33 - ქარელი,18,,,,ქარელი-18,,,,,,,,,,,1,3,9,1,306,6,1,1,1,1,1
33 - ქარელი,19,,,,ქარელი-19,,,,,,,,,,,1,10,9,0,1040,30,1,1,0,1,1
33 - ქარელი,2,,,,ქარელი-2,,,,,,,,,,,1,3,13,0,333,3,2,1,0,2,1
33 - ქარელი,20,,,,ქარელი-20,,,,,,,,,,,1,0,8,0,80,2,1,0,0,1,1
33 - ქარელი,21,,,,ქარელი-21,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
33 - ქარელი,22,,,,ქარელი-22,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
33 - ქარელი,23,,,,ქარელი-23,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
33 - ქარელი,24,,,,ქარელი-24,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
33 - ქარელი,25,,,,ქარელი-25,,,,,,,,,,,1,0,9,0,102,2,1,0,0,1,1
